"id","Number.of.Open.Complaints","Number.of.Policies","Response","Coverage","Education","EmploymentStatus","Gender","Location.Code","Marital.Status","Policy.Type","Policy","Renew.Offer.Type","Sales.Channel","Vehicle.Class","Vehicle.Size"
5529,0,2,1,2,2,2,1,3,1,2,5,2,1,1,3
5530,0,1,2,2,2,2,1,3,2,2,6,2,2,1,2
5531,0,4,1,2,2,5,1,2,2,2,6,1,2,4,2
5532,0,1,1,2,1,2,2,2,2,2,6,4,3,6,2
5533,0,1,1,1,4,5,1,2,3,2,4,2,3,1,3
5534,0,1,2,1,1,3,2,2,3,2,5,1,1,1,2
5535,0,2,1,1,4,5,2,2,3,1,3,3,2,1,2
5536,0,2,1,1,4,2,1,2,2,2,6,4,2,5,2
5537,1,1,1,1,2,2,2,2,2,2,4,3,1,6,2
5538,0,2,1,2,1,2,1,3,2,3,8,3,2,1,2
5539,0,2,1,3,2,3,1,2,2,2,4,1,3,1,2
5540,0,5,1,2,2,3,1,3,2,2,6,3,2,1,2
5541,0,3,1,3,2,1,1,3,2,2,5,2,1,4,2
5542,0,3,1,1,2,5,1,2,2,2,5,2,1,1,2
5543,0,5,1,1,2,2,1,2,2,2,6,1,2,5,2
5544,0,1,1,2,2,2,2,1,2,2,6,2,3,6,2
5545,0,2,2,2,1,5,1,2,1,2,4,1,3,5,2
5546,4,3,1,2,4,5,1,3,2,2,6,2,1,1,2
5547,0,2,1,3,4,2,1,3,2,2,6,3,1,5,3
5548,0,3,1,2,1,2,1,2,2,2,5,3,3,1,3
5549,0,2,1,1,4,2,1,2,1,2,5,3,1,1,3
5550,0,5,1,2,1,5,2,2,3,2,4,1,3,5,2
5551,0,3,1,2,2,2,1,2,2,2,6,1,2,1,2
5552,0,2,1,1,1,2,1,2,3,2,5,2,1,4,3
5553,3,8,1,2,4,2,1,1,1,1,1,1,1,5,2
5554,2,5,1,3,1,2,2,1,2,2,5,3,1,1,2
5555,0,2,1,3,4,2,1,1,1,2,6,1,1,3,2
5556,2,3,1,1,3,2,2,2,3,2,4,1,1,6,2
5557,3,1,1,1,4,4,2,2,2,2,4,2,2,6,2
5558,0,9,1,2,1,2,2,1,2,2,4,1,1,4,2
5559,1,7,1,3,1,5,2,2,2,2,6,2,2,1,1
5560,3,3,1,1,1,2,2,2,2,1,2,1,3,5,2
5561,0,2,1,2,4,2,1,2,2,2,4,2,3,6,2
5562,0,1,2,2,4,5,1,2,2,1,3,1,1,1,1
5563,2,1,1,2,2,2,2,2,3,2,5,1,1,6,3
5564,1,2,1,2,2,2,2,2,3,2,4,4,1,6,2
5565,4,2,1,1,1,2,1,2,2,2,4,1,4,1,1
5566,0,3,1,1,1,2,2,2,2,2,5,2,2,1,2
5567,3,1,1,1,4,2,2,2,2,1,2,2,2,1,2
5568,0,8,1,1,2,2,2,2,2,2,6,2,1,5,2
5569,0,3,1,1,2,2,2,3,3,2,5,1,2,5,2
5570,0,5,1,1,5,2,1,2,2,1,1,4,1,1,3
5571,0,1,1,2,2,2,2,1,2,2,6,3,2,1,2
5572,1,3,1,2,4,5,2,2,2,2,6,4,1,6,2
5573,1,9,1,2,4,1,1,2,2,1,3,2,1,6,2
5574,5,8,1,1,4,2,1,2,2,2,5,2,4,1,1
5575,0,8,1,1,5,2,1,2,2,2,4,1,3,5,1
5576,0,1,1,1,2,2,2,3,2,3,9,2,4,1,2
5577,0,1,1,2,2,2,2,2,2,2,5,1,1,4,2
5578,0,3,1,1,2,2,1,1,3,2,6,1,2,1,1
5579,3,1,1,1,1,5,1,2,2,1,1,4,3,6,2
5580,0,3,1,2,1,2,2,2,2,1,3,3,1,4,2
5581,0,1,1,2,1,2,1,3,2,2,4,3,2,1,2
5582,0,2,1,1,2,2,1,2,2,2,5,3,2,5,3
5583,0,3,1,1,5,2,2,3,2,2,6,2,3,1,2
5584,0,1,1,2,1,5,2,2,3,2,4,3,1,1,2
5585,0,5,1,1,5,2,2,2,2,1,3,3,1,6,3
5586,0,2,1,1,1,2,1,3,2,3,9,4,1,1,3
5587,1,1,2,2,2,2,1,1,2,2,4,2,3,6,1
5588,0,1,1,1,1,2,1,3,1,2,4,1,3,1,2
5589,0,9,1,2,1,2,2,2,2,2,6,2,2,6,2
5590,0,2,1,3,1,2,2,2,2,2,4,1,2,6,2
5591,0,1,1,1,5,2,2,2,2,2,6,2,1,6,3
5592,0,1,1,1,4,2,2,3,2,1,1,3,3,1,2
5593,0,3,1,3,2,2,2,3,2,2,6,1,3,1,2
5594,0,2,1,3,2,1,2,2,1,1,3,1,3,4,3
5595,4,7,1,1,1,2,1,2,2,2,5,4,2,1,2
5596,2,3,1,1,5,2,1,2,1,2,6,3,1,1,3
5597,0,5,1,1,4,2,2,2,2,1,1,4,2,5,2
5598,0,1,1,2,1,2,1,1,2,2,6,1,1,1,3
5599,0,1,1,3,5,3,2,2,2,2,5,4,1,6,3
5600,0,1,2,2,4,4,2,2,1,2,6,2,1,5,2
5601,0,7,1,1,2,2,2,2,1,2,5,2,1,5,2
5602,0,1,1,1,1,1,2,2,2,2,4,4,4,2,2
5603,1,1,1,1,2,2,2,2,2,2,6,1,3,6,2
5604,0,7,1,1,4,2,2,1,2,2,4,3,4,1,2
5605,0,8,1,1,1,5,2,2,3,2,6,1,1,5,2
5606,0,1,1,1,1,2,2,3,3,2,6,1,2,1,2
5607,0,3,1,1,1,2,1,3,1,2,6,1,1,6,2
5608,0,3,1,3,2,2,1,2,2,1,2,1,3,6,3
5609,0,2,1,2,2,2,2,3,1,2,5,3,2,6,2
5610,0,9,1,1,2,5,2,2,3,2,5,1,1,1,2
5611,0,1,1,2,4,2,2,2,1,2,6,3,1,1,2
5612,2,1,1,2,2,2,1,2,3,2,5,2,3,4,2
5613,0,2,1,2,2,4,2,2,1,2,5,2,2,1,2
5614,0,2,1,1,4,2,2,2,3,2,5,2,3,1,3
5615,0,3,1,1,4,5,1,2,1,2,4,2,1,6,2
5616,1,1,1,1,4,2,2,2,2,2,6,3,1,1,2
5617,1,4,1,2,1,2,1,2,3,2,6,1,2,5,2
5618,1,6,1,1,1,2,1,3,2,2,4,1,2,1,2
5619,3,1,1,2,2,2,1,3,2,2,6,1,2,4,2
5620,0,2,1,3,1,2,1,1,3,1,3,1,1,4,2
5621,0,1,1,1,2,3,2,2,2,2,4,2,3,1,2
5622,0,2,1,1,4,5,2,2,3,1,2,3,1,6,2
5623,0,2,1,1,1,1,2,2,2,2,5,1,1,1,2
5624,0,3,1,2,1,5,2,2,3,2,4,1,1,5,3
5625,0,8,1,2,4,2,1,3,2,2,4,2,2,1,2
5626,1,2,2,1,4,3,1,2,2,2,4,2,3,5,2
5627,1,2,1,1,4,2,2,3,2,3,9,2,2,6,2
5628,0,7,1,2,4,2,1,1,2,1,2,1,2,5,2
5629,0,3,1,1,5,2,1,1,1,2,4,2,4,6,2
5630,1,2,1,2,1,4,1,2,2,1,2,1,1,1,2
5631,2,1,1,1,2,5,2,2,2,2,5,1,2,1,2
5632,0,3,1,1,1,3,2,3,3,2,6,1,3,1,2
5633,0,1,2,1,3,1,1,2,1,2,6,2,2,6,2
5634,0,1,1,2,3,2,1,2,2,2,6,2,1,5,2
5635,0,2,1,2,2,2,2,3,2,2,5,1,4,4,2
5636,0,1,1,1,2,2,1,2,3,1,3,4,2,1,3
5637,0,3,1,1,5,2,1,1,1,1,2,2,3,6,1
5638,0,1,2,1,4,2,1,1,3,1,3,2,1,1,2
5639,0,5,1,1,2,2,2,1,3,1,3,1,2,1,2
5640,0,9,1,1,4,2,2,2,2,2,5,4,2,6,2
5641,0,1,1,1,4,2,2,2,2,2,5,3,1,5,2
5642,0,9,2,1,2,2,1,2,2,2,6,1,1,1,2
5643,0,2,2,1,4,1,1,2,2,1,3,2,1,5,3
5644,0,1,1,1,2,2,2,2,2,2,5,3,2,1,2
5645,0,1,1,1,1,5,2,2,3,2,6,1,1,5,2
5646,0,9,1,1,4,5,1,2,3,1,3,2,1,2,1
5647,0,1,1,1,2,2,1,2,1,1,3,1,1,6,2
5648,0,2,1,2,3,2,1,1,2,1,1,2,1,6,3
5649,0,1,1,1,1,2,2,3,1,2,6,2,2,1,2
5650,0,2,2,1,1,3,2,2,1,3,8,1,1,1,2
5651,0,3,1,2,2,2,2,2,1,2,5,1,1,1,3
5652,0,6,1,1,4,1,2,2,2,2,5,1,2,2,2
5653,0,8,2,2,4,2,2,2,3,2,6,1,1,1,2
5654,0,1,1,2,2,2,2,3,1,2,4,2,1,1,2
5655,0,3,1,1,2,2,1,2,2,2,4,3,2,1,2
5656,0,1,1,2,4,2,1,3,2,2,6,1,2,5,2
5657,1,1,1,1,5,2,2,3,2,1,3,4,3,1,3
5658,0,2,1,3,5,2,1,2,2,2,6,3,3,1,3
5659,0,1,1,1,1,3,1,2,2,1,2,4,4,1,2
5660,0,1,1,3,2,2,1,2,2,2,6,2,3,2,3
5661,0,2,1,1,2,2,1,2,2,2,6,2,1,6,3
5662,0,1,1,1,2,2,1,1,3,2,6,1,2,3,2
5663,0,4,1,1,4,2,1,3,2,2,6,2,3,1,2
5664,0,9,1,2,4,5,2,2,3,2,6,2,3,6,2
5665,0,1,1,3,1,2,1,1,3,2,5,3,1,6,3
5666,0,9,1,1,2,3,2,2,2,2,5,1,1,1,2
5667,0,2,1,1,1,2,1,3,3,2,5,3,2,1,3
5668,0,3,1,2,4,5,2,2,2,2,6,2,4,1,2
5669,0,8,1,1,2,2,1,3,2,2,4,1,3,1,2
5670,2,3,1,1,1,2,1,2,3,2,6,1,2,5,2
5671,0,1,1,2,4,4,1,2,2,2,5,3,3,5,2
5672,0,1,1,1,4,2,1,2,2,2,6,2,3,1,3
5673,2,1,1,1,2,5,1,2,2,2,6,3,1,5,2
5674,0,1,1,2,1,2,1,2,1,1,2,4,3,5,1
5675,0,1,1,2,2,5,1,2,2,2,5,1,1,5,3
5676,0,1,1,1,1,2,2,2,3,2,5,1,1,1,2
5677,0,4,1,3,2,2,1,2,2,3,8,3,2,6,3
5678,1,8,1,2,1,2,2,3,2,2,4,1,2,1,1
5679,0,6,1,1,1,2,1,1,2,1,3,1,2,1,3
5680,3,7,1,1,5,3,2,3,1,1,2,2,1,1,2
5681,0,1,1,1,1,2,1,2,2,2,6,4,1,4,2
5682,0,1,1,1,1,2,1,3,2,2,4,1,1,5,2
5683,0,2,2,1,1,2,2,2,2,2,5,2,3,1,2
5684,0,1,1,1,5,2,1,1,3,2,5,1,1,1,3
5685,0,1,1,3,4,2,1,3,2,3,9,2,3,4,2
5686,0,4,1,1,4,2,2,3,2,2,6,3,2,1,3
5687,3,2,1,1,4,1,2,2,1,2,5,2,1,1,2
5688,0,3,1,2,1,2,1,3,3,2,6,3,4,1,2
5689,0,1,1,2,5,2,2,1,2,3,9,1,2,5,2
5690,0,1,1,1,1,2,2,1,2,1,2,1,2,5,2
5691,0,6,1,2,2,2,2,3,2,2,4,1,2,1,3
5692,3,7,1,1,2,5,1,1,1,2,6,3,3,6,1
5693,0,3,1,2,1,2,2,3,2,2,6,2,1,5,2
5694,0,2,1,1,5,2,1,1,2,2,5,1,1,6,2
5695,0,3,1,2,1,5,1,2,3,2,5,2,2,4,2
5696,5,2,1,1,4,2,2,3,2,2,5,4,1,5,2
5697,0,4,1,2,4,2,1,1,2,2,4,2,2,1,2
5698,0,7,1,2,1,2,2,2,2,2,5,2,2,6,1
5699,4,1,1,1,1,2,1,2,2,2,5,2,1,6,1
5700,0,1,1,3,4,5,1,2,3,2,6,3,1,2,2
5701,0,1,1,2,2,2,1,3,2,3,7,1,2,5,2
5702,0,1,2,2,1,3,1,2,2,2,4,2,1,5,3
5703,0,1,1,2,4,5,2,2,3,2,5,1,2,1,2
5704,0,1,1,1,2,2,1,1,2,2,5,4,3,5,2
5705,0,1,1,1,5,2,1,1,1,2,5,4,2,1,2
5706,0,9,1,1,1,2,2,1,2,2,4,2,2,1,2
5707,1,3,1,1,1,5,2,2,3,2,6,2,1,1,2
5708,0,3,2,2,2,4,2,2,3,2,6,1,1,1,2
5709,0,1,1,2,1,5,2,2,3,2,6,3,2,5,2
5710,1,1,1,1,1,5,1,2,3,2,6,1,2,1,2
5711,0,1,1,1,4,5,1,2,3,1,1,4,4,1,2
5712,0,8,1,1,3,3,2,2,1,2,6,1,2,5,2
5713,4,2,1,1,4,2,1,3,1,2,6,3,1,6,2
5714,0,5,1,3,2,5,2,2,3,1,2,1,2,4,2
5715,0,1,2,3,4,2,1,2,2,2,6,2,3,6,3
5716,0,8,1,1,1,5,1,2,2,2,6,1,2,1,1
5717,0,2,1,2,4,2,2,2,2,2,6,1,3,2,3
5718,0,3,1,1,1,5,1,2,2,2,6,2,4,5,3
5719,0,2,1,2,1,5,1,2,3,2,6,1,3,1,3
5720,0,2,1,1,4,2,1,3,1,2,5,1,1,6,2
5721,0,7,1,2,4,1,2,2,2,2,4,1,2,5,2
5722,0,7,1,1,1,2,2,3,2,2,5,3,2,1,2
5723,2,1,1,1,4,5,1,2,1,2,5,1,1,4,2
5724,0,2,1,1,1,3,2,2,1,3,9,1,1,3,2
5725,3,9,1,2,2,5,1,2,3,2,6,1,2,1,2
5726,1,8,1,2,4,5,1,2,3,2,6,1,3,5,2
5727,0,3,1,2,1,1,2,3,3,2,4,1,1,1,2
5728,0,1,2,3,2,2,2,2,2,2,5,2,2,1,2
5729,3,2,1,1,2,2,2,2,2,2,5,2,2,1,2
5730,5,7,1,2,4,5,1,2,3,2,5,1,3,2,2
5731,1,6,1,1,1,3,1,2,3,2,4,2,4,1,2
5732,2,3,1,2,1,5,1,2,3,2,4,2,2,1,3
5733,0,2,1,2,4,2,2,2,3,2,6,4,2,1,3
5734,1,3,2,1,1,2,1,3,2,3,7,2,1,1,2
5735,0,2,1,1,2,2,1,2,1,2,6,3,1,1,3
5736,0,7,1,1,2,2,1,2,3,1,3,1,1,6,2
5737,0,4,2,1,2,2,2,3,2,1,1,2,1,4,2
5738,0,9,2,2,4,5,2,2,2,1,3,1,1,5,2
5739,0,3,1,2,4,2,2,3,2,2,5,4,1,6,2
5740,0,1,2,2,1,4,1,2,1,2,6,2,3,1,2
5741,0,1,1,2,2,5,2,2,3,2,4,3,3,1,2
5742,0,1,1,1,2,2,2,1,2,2,6,4,2,6,2
5743,0,2,2,1,2,4,2,2,1,1,3,2,4,1,2
5744,0,2,1,1,4,2,1,2,2,2,5,4,2,1,3
5745,1,2,1,3,4,2,2,2,2,2,5,2,2,1,2
5746,0,1,1,2,2,2,1,1,2,2,6,3,1,4,3
5747,4,2,1,1,2,2,1,1,1,2,5,3,3,5,2
5748,1,1,1,2,4,2,2,3,2,2,6,1,2,1,2
5749,0,2,2,2,1,5,1,2,1,2,6,1,3,5,2
5750,1,1,1,3,2,5,1,2,3,2,6,1,4,1,3
5751,0,1,2,3,4,5,2,2,2,2,5,2,4,5,2
5752,0,8,1,1,1,5,2,2,1,2,5,1,2,1,2
5753,0,1,1,2,1,2,2,2,2,2,6,3,4,1,1
5754,0,8,1,3,1,2,2,1,2,2,5,2,2,6,2
5755,3,2,2,1,2,2,2,2,2,2,5,2,1,1,1
5756,0,2,1,1,4,2,1,2,3,2,5,2,2,1,2
5757,0,8,1,1,2,1,2,2,3,1,3,1,2,1,3
5758,1,2,1,3,4,2,2,1,2,2,5,1,1,1,2
5759,2,3,1,1,2,2,1,1,1,2,6,1,2,6,2
5760,1,2,1,1,2,2,1,1,2,1,3,1,2,1,2
5761,0,1,1,3,1,2,1,2,3,2,6,1,2,1,2
5762,0,3,1,1,4,2,2,2,3,1,3,1,2,2,2
5763,0,1,1,1,1,2,2,2,1,2,6,4,3,6,3
5764,0,1,1,1,4,5,1,2,3,3,7,1,2,1,3
5765,0,2,1,1,2,2,1,1,2,2,6,1,2,1,2
5766,0,2,1,1,2,2,1,1,3,2,5,2,4,4,2
5767,0,2,1,1,2,2,1,2,1,1,3,1,1,6,3
5768,0,2,2,1,4,2,1,2,2,2,6,2,1,4,2
5769,2,2,1,3,4,5,1,2,3,2,4,1,1,5,2
5770,0,3,1,2,1,2,1,1,3,1,3,1,1,1,2
5771,3,2,1,1,2,2,1,2,3,1,3,1,2,1,3
5772,0,6,1,3,2,2,1,2,1,2,5,1,2,1,3
5773,0,6,1,2,2,3,2,2,2,2,6,1,4,5,2
5774,0,3,1,2,1,5,2,2,3,1,1,2,1,2,2
5775,0,2,1,2,4,5,2,2,3,2,6,1,1,4,2
5776,0,1,1,1,5,2,1,3,2,2,4,3,3,6,2
5777,0,3,1,1,5,2,1,1,2,2,6,3,2,6,1
5778,0,3,2,1,2,2,2,3,2,2,5,1,1,5,2
5779,0,1,2,1,2,4,1,2,2,1,3,2,2,6,1
5780,3,6,1,2,4,3,1,2,1,2,5,1,1,6,2
5781,1,1,1,1,1,2,2,2,2,2,6,2,2,5,2
5782,0,2,1,2,4,5,2,2,2,2,6,2,2,5,1
5783,0,1,1,2,1,2,1,2,3,1,3,1,1,5,2
5784,0,1,1,2,5,2,1,3,2,1,3,2,1,1,2
5785,2,2,1,1,4,2,1,1,2,1,3,4,1,4,2
5786,0,1,1,2,5,2,2,1,3,2,6,1,2,1,3
5787,0,1,1,1,1,1,1,3,2,1,3,1,1,2,2
5788,0,2,1,1,5,2,2,1,2,2,5,4,1,1,2
5789,1,1,1,2,4,3,1,2,2,1,2,1,4,4,3
5790,0,4,1,1,1,5,1,2,2,2,6,2,1,1,3
5791,0,3,1,1,5,2,1,2,2,2,6,2,1,1,3
5792,0,1,1,2,2,5,2,2,2,2,6,2,4,5,1
5793,0,2,2,1,1,2,2,3,2,2,5,2,1,1,2
5794,0,2,2,3,4,2,2,2,3,2,5,1,1,1,2
5795,0,2,1,1,4,1,2,2,2,2,6,3,4,1,2
5796,3,1,1,2,4,2,2,3,2,2,5,4,1,5,2
5797,0,6,1,1,3,2,1,1,2,1,2,3,1,1,2
5798,0,1,1,1,1,2,1,1,2,2,5,2,2,6,2
5799,2,8,1,1,4,5,1,2,3,3,8,1,1,4,2
5800,0,1,1,2,1,3,1,2,2,2,6,2,4,6,2
5801,0,2,2,1,2,5,2,2,1,2,4,1,1,6,2
5802,0,1,1,1,1,2,1,1,2,1,3,2,2,1,2
5803,0,1,1,2,4,1,2,2,2,1,3,2,3,1,2
5804,1,8,1,1,1,2,2,1,2,2,6,1,3,1,3
5805,0,2,1,2,2,3,2,2,3,2,6,1,1,5,2
5806,0,4,1,1,2,2,2,1,2,2,6,3,2,6,2
5807,0,2,2,2,2,5,2,2,3,2,5,1,1,5,2
5808,0,3,1,1,4,2,2,2,3,1,3,2,2,6,2
5809,3,3,1,1,2,2,1,3,2,1,3,1,1,5,2
5810,2,2,1,1,4,2,1,2,2,2,5,2,3,1,3
5811,0,1,1,2,1,2,1,3,2,2,5,2,1,5,2
5812,0,1,1,1,1,5,1,2,3,2,6,1,1,4,3
5813,3,6,1,2,1,5,2,2,3,2,6,4,4,1,2
5814,0,1,1,1,2,2,2,3,3,2,5,4,2,1,2
5815,0,2,1,2,1,2,2,3,2,2,6,1,1,4,2
5816,0,9,1,2,1,2,1,3,2,2,4,1,1,1,1
5817,0,2,1,1,4,2,2,1,2,1,3,1,1,1,2
5818,0,2,1,2,4,5,1,2,3,2,6,1,1,1,2
5819,0,2,1,3,1,2,1,1,3,2,6,1,2,1,2
5820,0,4,1,1,1,2,2,2,2,2,5,2,4,1,2
5821,0,1,1,1,4,2,1,1,2,1,3,2,1,1,2
5822,0,1,2,2,4,5,1,2,2,2,5,1,1,1,1
5823,0,8,1,1,4,2,2,2,2,2,6,2,1,1,1
5824,3,8,2,2,2,2,1,2,2,2,5,2,1,1,2
5825,2,2,2,3,4,2,1,2,1,2,5,1,3,1,2
5826,1,2,1,1,4,2,2,2,2,2,6,3,1,6,3
5827,3,4,1,1,1,2,1,1,2,2,5,4,4,1,2
5828,0,9,1,3,3,2,1,1,2,2,6,2,2,2,2
5829,0,8,1,2,2,5,1,2,2,2,6,1,2,6,2
5830,1,2,1,2,1,2,1,1,2,2,6,4,2,5,3
5831,0,7,1,2,2,5,2,2,3,2,6,2,4,1,2
5832,0,3,1,1,1,2,1,2,2,2,6,2,4,6,2
5833,0,2,1,1,1,5,1,2,3,2,5,3,2,1,3
5834,0,1,2,3,1,2,1,2,3,2,6,2,1,2,2
5835,1,1,1,1,4,2,2,2,2,2,5,2,3,4,2
5836,1,3,1,1,2,2,2,1,2,2,6,1,3,5,2
5837,0,1,1,1,4,2,2,2,1,2,5,1,2,1,2
5838,2,1,1,1,1,5,2,2,2,2,4,1,2,6,1
5839,4,1,2,2,3,2,2,2,2,2,6,1,2,6,2
5840,0,6,1,1,2,5,1,2,2,2,6,2,4,1,2
5841,0,1,1,1,4,2,2,2,3,2,5,2,2,6,2
5842,0,9,1,2,4,5,2,2,2,2,5,1,4,1,2
5843,0,3,1,1,4,2,1,2,2,1,1,2,4,1,2
5844,0,3,1,2,2,5,1,2,3,2,5,1,2,5,2
5845,0,9,1,1,4,1,2,2,2,2,6,1,3,5,2
5846,0,1,1,2,4,2,2,2,2,1,3,2,2,6,3
5847,0,1,1,2,1,2,1,1,3,2,5,3,1,1,2
5848,3,2,1,2,2,2,2,2,2,2,5,1,4,5,3
5849,0,9,1,1,5,5,2,2,2,2,6,1,1,1,3
5850,0,3,1,2,4,2,1,1,3,2,4,4,1,1,1
5851,0,3,1,2,4,2,1,2,2,2,4,1,2,5,2
5852,0,9,1,2,1,2,1,3,2,2,5,2,3,1,2
5853,0,3,2,1,2,2,2,3,2,2,6,1,1,5,2
5854,0,4,1,1,5,2,1,1,2,2,5,2,3,1,2
5855,0,2,1,2,1,2,1,3,2,2,5,1,2,1,2
5856,0,5,1,1,4,2,2,2,2,2,4,2,1,1,3
5857,0,1,1,1,4,2,2,3,2,1,2,2,3,4,2
5858,0,1,2,1,1,2,1,3,2,2,5,2,1,1,2
5859,0,1,1,1,5,2,2,2,1,1,3,1,1,5,1
5860,0,1,1,1,5,1,2,3,2,2,4,2,4,1,2
5861,2,1,2,2,2,2,2,2,3,1,1,2,1,3,3
5862,0,1,1,1,1,5,2,2,3,2,6,1,2,1,3
5863,0,1,2,2,4,2,1,2,2,2,4,3,1,1,3
5864,0,2,1,1,2,2,1,2,3,2,6,1,3,1,2
5865,0,2,1,2,1,5,2,1,2,2,5,4,3,6,2
5866,0,3,1,1,1,5,2,2,2,2,6,1,2,1,2
5867,0,1,1,2,1,5,1,2,3,1,3,4,3,5,2
5868,0,1,1,1,4,5,2,2,3,2,5,1,1,5,2
5869,0,1,1,1,5,2,2,1,1,2,5,3,1,1,2
5870,0,4,1,1,2,2,1,1,2,2,4,2,1,4,2
5871,2,1,1,1,4,2,2,2,2,1,3,1,1,4,1
5872,4,3,1,2,1,5,1,2,3,2,4,1,3,5,2
5873,1,2,1,2,5,4,1,3,3,2,5,1,2,1,2
5874,0,3,1,1,1,2,2,2,3,1,2,1,1,6,2
5875,0,1,1,1,4,2,1,2,2,2,4,2,1,6,1
5876,0,1,1,2,1,1,1,3,2,2,6,1,3,1,2
5877,0,3,1,1,4,2,1,1,2,2,6,2,1,1,2
5878,2,1,1,1,1,5,1,2,3,2,4,1,1,1,2
5879,0,7,1,3,4,2,1,2,2,2,6,4,4,5,2
5880,0,3,1,3,4,2,1,3,3,1,3,2,1,1,2
5881,0,2,1,3,2,2,2,2,2,2,6,1,1,1,2
5882,0,1,1,2,4,5,2,2,3,3,9,2,2,1,2
5883,3,1,2,2,5,2,2,3,2,2,6,3,1,1,2
5884,0,4,1,1,2,5,2,3,2,2,6,4,4,1,2
5885,0,1,2,3,1,2,1,2,3,2,6,2,1,2,2
5886,0,2,1,2,4,1,1,2,2,2,6,1,1,5,3
5887,0,7,2,1,4,5,2,2,2,2,6,2,3,6,2
5888,0,1,1,2,4,3,2,2,2,2,5,2,2,1,3
5889,0,3,1,1,2,5,1,2,3,2,4,1,1,5,2
5890,0,1,2,1,2,2,2,2,1,2,4,1,1,6,2
5891,0,1,2,1,5,2,1,1,3,2,6,2,4,1,2
5892,0,1,1,3,2,5,2,2,2,2,6,2,1,1,2
5893,1,5,1,2,1,5,1,2,3,2,6,2,2,1,2
5894,0,1,1,2,1,5,2,2,2,2,5,3,2,6,1
5895,0,1,1,1,2,5,2,2,3,2,4,2,4,1,2
5896,0,2,1,1,2,2,2,1,2,2,4,1,2,5,2
5897,0,7,1,2,5,5,2,1,1,2,6,3,3,1,2
5898,0,6,1,2,4,2,1,3,2,1,1,4,2,1,2
5899,0,1,1,2,1,5,2,2,3,3,8,1,1,1,2
5900,0,2,1,1,1,5,2,3,2,1,1,1,3,6,2
5901,0,1,2,2,1,2,1,2,2,1,2,2,1,1,3
5902,3,2,1,2,1,2,1,2,3,2,5,2,1,1,3
5903,1,3,1,1,1,1,2,2,2,2,6,1,4,5,3
5904,0,6,1,1,2,5,1,2,3,2,5,1,1,6,1
5905,2,6,1,1,4,1,2,2,1,1,3,1,2,1,2
5906,0,5,1,3,4,2,2,1,2,1,3,3,1,1,2
5907,0,1,1,2,4,5,2,2,3,2,6,1,2,2,3
5908,1,4,1,1,2,5,2,2,3,2,6,3,4,1,2
5909,0,9,2,1,4,2,2,1,2,2,4,2,1,4,2
5910,0,1,2,1,2,5,2,2,3,2,4,1,2,1,2
5911,0,1,1,1,4,5,2,2,3,2,6,1,3,1,2
5912,0,2,1,1,4,2,1,1,1,2,6,3,1,1,2
5913,0,2,1,1,2,2,2,2,2,3,7,1,2,1,3
5914,0,7,1,2,2,5,2,3,2,2,6,1,2,5,3
5915,3,1,1,1,4,2,2,2,3,1,2,2,1,6,2
5916,2,2,1,1,4,2,2,1,1,1,3,1,2,6,2
5917,0,1,1,1,3,2,1,2,2,1,1,2,4,1,3
5918,0,1,1,1,5,2,1,2,1,1,2,1,2,1,3
5919,1,1,1,3,1,2,1,2,2,2,4,4,4,1,2
5920,0,3,1,1,5,1,1,2,2,1,3,1,2,5,2
5921,0,1,2,1,5,2,1,2,1,2,5,2,2,5,2
5922,0,6,1,1,4,5,1,2,3,2,5,1,1,5,2
5923,0,1,2,2,4,2,1,2,2,2,6,2,1,6,1
5924,0,2,2,1,5,4,1,3,2,2,6,1,1,6,2
5925,0,1,1,1,4,2,1,3,2,2,6,2,2,1,2
5926,4,3,1,1,4,5,1,2,2,1,1,1,1,1,2
5927,2,1,1,2,1,2,1,2,2,2,6,4,3,6,3
5928,0,7,1,1,2,2,2,3,2,1,1,1,4,1,1
5929,0,1,1,2,4,2,2,2,2,2,6,4,1,1,3
5930,1,9,1,1,1,2,1,3,2,2,5,1,1,5,2
5931,0,1,1,1,4,5,2,2,2,2,6,2,1,6,3
5932,0,1,1,1,2,3,1,2,2,1,3,2,2,1,3
5933,0,2,1,1,3,1,2,2,3,2,5,3,1,4,2
5934,0,2,1,2,1,2,1,2,3,1,2,1,4,5,2
5935,0,3,1,1,1,5,1,2,3,2,4,3,4,3,3
5936,0,1,1,1,1,5,2,2,2,2,6,3,1,1,2
5937,1,2,1,1,1,2,1,3,2,1,3,1,1,1,2
5938,0,2,1,1,1,2,2,3,1,2,6,3,3,6,2
5939,0,3,2,1,4,2,2,2,2,3,9,2,1,1,2
5940,0,7,1,1,1,5,1,2,2,2,5,3,2,6,2
5941,0,1,1,1,2,2,1,2,2,1,1,4,2,6,3
5942,0,1,2,2,2,2,1,2,2,2,5,2,1,6,3
5943,0,1,1,1,1,2,1,1,3,2,6,1,1,5,2
5944,0,1,1,2,1,5,2,2,3,2,4,1,3,5,2
5945,2,2,2,3,4,2,1,2,1,2,6,1,3,1,2
5946,0,8,1,2,1,2,2,1,2,2,5,2,1,5,2
5947,1,2,1,1,1,2,2,3,2,2,6,3,4,6,2
5948,0,2,1,1,2,2,2,1,2,1,1,2,1,6,3
